query,function,identifier,url,score
sending binary data over a serial connection,"@Override
    public void showRomLayoutDialog(MenuTree tree) {
        logger.log(INFO, ""Showing rom layout dialog"");
        new RomLayoutDialog(mainStage, tree, false);
    }",CurrentProjectEditorUIImpl.showRomLayoutDialog,https://github.com/davetcc/tcMenu/blob/61546e4b982b25ceaff384073fe9ec1fff55e64a/tcMenuGenerator/src/main/java/com/thecoderscorner/menu/editorui/uimodel/CurrentProjectEditorUIImpl.java#L106-L110,1.5122617
sending binary data over a serial connection,"@Override
  @Nonnull
  public SqlUpdate toUpdate(@Nonnull String sql) {
    return new SqlUpdateImpl(connection, mock, sql, options);
  }",DatabaseImpl.toUpdate,https://github.com/susom/database/blob/25add9e08ad863712f9b5e319b6cb826f6f97640/src/main/java/com/github/susom/database/DatabaseImpl.java#L88-L92,1.512006
extracting data from a text file,"@Nonnull
  @CodingStyleguideUnaware
  public JSCase _case (@Nonnull final IJSExpression aLabel)
  {
    final JSCase aCase = new JSCase (aLabel);
    m_aCases.add (aCase);
    return aCase;
  }",JSSwitch._case,https://github.com/phax/ph-oton/blob/f3aaacbbc02a9f3e4f32fe8db8e4adf7b9c1d3ef/ph-oton-jscode/src/main/java/com/helger/html/jscode/JSSwitch.java#L78-L85,1.4454633
extracting data from a text file,"public static trackerid_alert cast_to_trackerid_alert(alert a) {
    long cPtr = libtorrent_jni.alert_cast_to_trackerid_alert(alert.getCPtr(a), a);
    return (cPtr == 0) ? null : new trackerid_alert(cPtr, false);
  }",alert.cast_to_trackerid_alert,https://github.com/frostwire/frostwire-jlibtorrent/blob/a29249a940d34aba8c4677d238b472ef01833506/src/main/java/com/frostwire/jlibtorrent/swig/alert.java#L334-L337,1.444993
extracting data from a text file,"@Override
    public WebSocketHandshaker maxFramePayloadLength(int maxFramePayloadLength) {
        return new V7to13Handshaker(new State(state, maxFramePayloadLength), request, handler);
    }",V7to13Handshaker.maxFramePayloadLength,https://github.com/ReactiveX/RxNetty/blob/a7ca9a9c1d544a79c82f7b17036daf6958bf1cd6/rxnetty-http/src/main/java/io/reactivex/netty/protocol/http/ws/server/V7to13Handshaker.java#L66-L69,1.4441948
extracting data from a text file,"private void resetUiHeight(int height) {
        ViewGroup.LayoutParams params = getLayoutParams();
        if (null == params) {
            params = new ViewGroup.LayoutParams(ViewGroup.LayoutParams.MATCH_PARENT, height);
        } else {
            params.height = height;
        }
        setLayoutParams(params);
    }",EmojiBoard.resetUiHeight,https://github.com/HsiangLeekwok/hlklib/blob/b122f6dcab7cec60c8e5455e0c31613d08bec6ad/hlklib/src/main/java/com/hlk/hlklib/lib/emoji/EmojiBoard.java#L99-L107,1.4432873
extracting data from a text file,"@Benchmark
  public long testReverseStandard_b(BenchmarkState benchmarkState) {

    LongIterator intIterator = benchmarkState.bitmap_b.getReverseLongIterator();
    long result = 0;
    while (intIterator.hasNext()) {
      result = intIterator.next();

    }
    return result;

  }",IteratorsBenchmark64.testReverseStandard_b,https://github.com/RoaringBitmap/RoaringBitmap/blob/b26fd0a1330fd4d2877f4d74feb69ceb812e9efa/jmh/src/main/java/org/roaringbitmap/iteration/IteratorsBenchmark64.java#L110-L121,1.442762
extracting data from a text file,"@Override
	public SpatialReferenceSystemSqlMmDao getSpatialReferenceSystemSqlMmDao() {

		SpatialReferenceSystemSqlMmDao dao = createDao(SpatialReferenceSystemSqlMm.class);
		verifyTableExists(dao);

		return dao;
	}",GeoPackageCoreImpl.getSpatialReferenceSystemSqlMmDao,https://github.com/ngageoint/geopackage-core-java/blob/6431c3b041a45b7f3802904ea4156b4082a72daa/src/main/java/mil/nga/geopackage/factory/GeoPackageCoreImpl.java#L540-L547,1.4423264
extracting data from a text file,"public void setWNext(int index, int wAdd){
		int w = wNext.get(index);
		wNext.set(index, w + wAdd);
	}",Vertex.setWNext,https://github.com/FudanNLP/fnlp/blob/ce258f3e4a5add2ba0b5e4cbac7cab2190af6659/fnlp-app/src/main/java/org/fnlp/app/keyword/Vertex.java#L60-L63,1.4422654
extracting data from a text file,"public int read_uint() throws OtpErlangDecodeException {
        final long l = this.read_long(true);
        final int i = (int) l;

        if (l != (i & 0xFFFFffffL)) {
            throw new OtpErlangDecodeException(""Value does not fit in uint: ""
                    + l);
        }

        return i;
    }",OtpInputStream.read_uint,https://github.com/erlang/otp/blob/ac6084fd83240355f72e94adbf303e57832d1fab/lib/jinterface/java_src/com/ericsson/otp/erlang/OtpInputStream.java#L607-L617,1.4422164
extracting data from a text file,"public void setBundleActivator(String bundleActivator) {
		String old = mainAttributes.get(BUNDLE_ACTIVATOR);
		if (!bundleActivator.equals(old)) {
			this.mainAttributes.put(BUNDLE_ACTIVATOR, bundleActivator);
			this.modified = true;
			this.bundleActivator = bundleActivator;
		}
	}",MergeableManifest2.setBundleActivator,https://github.com/eclipse/xtext-core/blob/bac941cb75cb24706519845ec174cfef874d7557/org.eclipse.xtext.util/src/org/eclipse/xtext/util/MergeableManifest2.java#L379-L386,1.4421432
extracting data from a text file,"public void setMaxActiveSipSessions(int max) {
		int oldMaxActiveSipSessions = this.sipManagerDelegate.getMaxActiveSipSessions();
		this.sipManagerDelegate.setMaxActiveSipSessions(max);
		support.firePropertyChange(""maxActiveSipSessions"", Integer.valueOf(
				oldMaxActiveSipSessions), Integer.valueOf(
				this.sipManagerDelegate.getMaxActiveSipSessions()));
	}",SipStandardManager.setMaxActiveSipSessions,https://github.com/RestComm/sip-servlets/blob/fd7011d2803ab1d205b140768a760c8c69e0c997/containers/sip-servlets-as7/src/main/java/org/mobicents/servlet/sip/catalina/SipStandardManager.java#L304-L310,1.4419986
positions of substrings in string,"public Enumeration<MeasmntPrinciple> getMeasurementPrincipleElement() { 
      if (this.measurementPrinciple == null)
        if (Configuration.errorOnAutoCreate())
          throw new Error(""Attempt to auto-create DeviceComponent.measurementPrinciple"");
        else if (Configuration.doAutoCreate())
          this.measurementPrinciple = new Enumeration<MeasmntPrinciple>(new MeasmntPrincipleEnumFactory()); // bb
      return this.measurementPrinciple;
    }",DeviceComponent.getMeasurementPrincipleElement,https://github.com/jamesagnew/hapi-fhir/blob/150a84d52fe691b7f48fcb28247c4bddb7aec352/hapi-fhir-structures-hl7org-dstu2/src/main/java/org/hl7/fhir/instance/model/DeviceComponent.java#L828-L835,1.3428472
positions of substrings in string,"public List<CaseInstanceDto> getCaseInstances(UriInfo uriInfo, Integer firstResult, Integer maxResults) {
    CaseInstanceQueryDto queryDto = new CaseInstanceQueryDto(getObjectMapper(), uriInfo.getQueryParameters());
    return queryCaseInstances(queryDto, firstResult, maxResults);
  }",CaseInstanceRestServiceImpl.getCaseInstances,https://github.com/camunda/camunda-bpm-platform/blob/1a464fc887ef3760e53d6f91b9e5b871a0d77cc0/engine-rest/engine-rest/src/main/java/org/camunda/bpm/engine/rest/impl/CaseInstanceRestServiceImpl.java#L48-L51,1.3376106
positions of substrings in string,"private static void printTab(int tabCount, PrintWriter pw) {
		for (int i = 0; i < tabCount; i++) {
			pw.print(""\t"");
		}
	}",PlanJsonParser.printTab,https://github.com/apache/flink/blob/b62db93bf63cb3bb34dd03d611a779d9e3fc61ac/flink-table/flink-table-planner/src/main/java/org/apache/flink/table/explain/PlanJsonParser.java#L145-L149,1.3375844
positions of substrings in string,"public void stop(BundleContext context) throws Exception {
		packageAdminTracker.close();
		packageAdminTracker = null;
		thisBundle = null;
		this.context = null;
	}",Activator.stop,https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.equinox.jsp.jasper/src/org/eclipse/equinox/internal/jsp/jasper/Activator.java#L40-L45,1.337489
positions of substrings in string,"public int getPointsCount() {
        int count = 0;
        for (ClusterInfo clusterInfo : clustersInfos.values())
            count += clusterInfo.getPointDistancesFromCenter().size();
        return count;
    }",ClusterSetInfo.getPointsCount,https://github.com/deeplearning4j/deeplearning4j/blob/effce52f2afd7eeb53c5bcca699fcd90bd06822f/deeplearning4j/deeplearning4j-nearestneighbors-parent/nearestneighbor-core/src/main/java/org/deeplearning4j/clustering/info/ClusterSetInfo.java#L107-L112,1.3372227
positions of substrings in string,"@Override
  public synchronized SrvEditStateInvContin<StateInvContin, Frame> lazyGetSrvEditElementUml() {
    if(editStateInvContinSrv == null) {
      editStateInvContinSrv = new SrvEditStateInvContin<StateInvContin, Frame>(i18nSrv, dialogSrv, graphicSettings);
    }
    return editStateInvContinSrv;
  }",FactoryEditorStateInvContin.lazyGetSrvEditElementUml,https://github.com/demidenko05/beige-uml/blob/65f6024fa944e10875d9a3be3e4a586bede39683/beige-uml-swing/src/main/java/org/beigesoft/uml/factory/swing/FactoryEditorStateInvContin.java#L56-L62,1.335471
positions of substrings in string,"@Override
  protected DatasetBuilder makeDatasetTop(URI catURI, State state) throws IOException {
    StateGrib localState = (StateGrib) state;
    return makeDatasetFromCollection(catURI, true, null, null, localState.gribCollection);
  }",InvDatasetFcGrib.makeDatasetTop,https://github.com/Unidata/thredds/blob/d2d68f9eee87f345625211324d71d5dc3e162ee1/tds/src/main/java/thredds/featurecollection/InvDatasetFcGrib.java#L461-L465,1.335254
positions of substrings in string,"public static ServiceState fromInt(int state) throws IllegalArgumentException {
        switch (state) {
            case SERVICE_INACTIVE: return INACTIVE;
            case SERVICE_ACTIVE: return ACTIVE;
            case SERVICE_STOPPING: return STOPPING;
            default: throw new IllegalArgumentException(""Invalid state: "" + state);
        }
    }",ServiceState.fromInt,https://github.com/RestComm/jain-slee/blob/0eaa16ff2d4b6faf43f0d99260e88878fd54dee0/api/jar/src/main/java/javax/slee/management/ServiceState.java#L80-L87,1.3351978
positions of substrings in string,"@Override
	public boolean includesMax() {
		int divCount = getDivisionCount();
		for(int i = 0; i < divCount; i++) {
			if(!getDivision(i).includesMax()) {
				return false;
			}
		}
		return true;
	}",AddressDivisionGroupingBase.includesMax,https://github.com/seancfoley/IPAddress/blob/90493d0673511d673100c36d020dd93dd870111a/IPAddress/src/inet.ipaddr/inet/ipaddr/format/AddressDivisionGroupingBase.java#L611-L620,1.3347168
positions of substrings in string,"public int deleteAll() throws SQLException {

		int count = 0;

		if (isTableExists()) {
			DeleteBuilder<TableIndex, String> db = deleteBuilder();
			PreparedDelete<TableIndex> deleteQuery = db.prepare();
			count = delete(deleteQuery);
		}

		return count;
	}",TableIndexDao.deleteAll,https://github.com/ngageoint/geopackage-core-java/blob/6431c3b041a45b7f3802904ea4156b4082a72daa/src/main/java/mil/nga/geopackage/extension/index/TableIndexDao.java#L207-L218,1.3346184
reading element from html - <td>,"@Override
  public void send( @Nonnull final ArrayBuffer data )
    throws IllegalStateException
  {
    checkConnected();
    _webSocket.send( data );
  }",Html5WebSocket.send,https://github.com/realityforge/gwt-websockets/blob/a3ec6873151b7c4b9667b9033fa986caed99b2f2/src/main/java/org/realityforge/gwt/websockets/client/Html5WebSocket.java#L154-L160,1.4714154
reading element from html - <td>,"private synchronized void waitUntilState(RunState newstate, RunState until,
			Context ctxt, ILexLocation location)
	{
		setState(newstate);

		while (state != until)
		{
			sleep(ctxt, location);
		}
	}",SchedulablePoolThread.waitUntilState,https://github.com/overturetool/overture/blob/83175dc6c24fa171cde4fcf61ecb648eba3bdbc1/core/interpreter/src/main/java/org/overture/interpreter/scheduler/SchedulablePoolThread.java#L388-L397,1.4704406
reading element from html - <td>,"@Override
	public LexNameList caseAStateDefinition(AStateDefinition node)
			throws AnalysisException
	{
		return af.createPDefinitionListAssistant().getVariableNames(node.getStateDefs());
	}",VariableNameCollector.caseAStateDefinition,https://github.com/overturetool/overture/blob/83175dc6c24fa171cde4fcf61ecb648eba3bdbc1/core/typechecker/src/main/java/org/overture/typechecker/utilities/VariableNameCollector.java#L212-L217,1.4685992
reading element from html - <td>,"private IndexWriter getIndexWriter() throws CorruptIndexException, LockObtainFailedException, IOException{
		IndexWriterConfig config = new IndexWriterConfig(new StandardAnalyzer());
		config.setCommitOnClose(true);
		config.setMergeScheduler(new SerialMergeScheduler());
		return new IndexWriter(IndexManager.instance().getDirectory(directory), config);
	}",IndexTask.getIndexWriter,https://github.com/venkatramanm/swf-all/blob/e6ca342df0645bf1122d81e302575014ad565b69/swf/src/main/java/com/venky/swf/plugins/lucene/index/background/IndexTask.java#L43-L48,1.4685916
reading element from html - <td>,"@Override
    public void rollback() throws DataCorruptedException, IOException, IllegalStateException{
        try {
            tranManager.rollback(t1);
        } catch (Exception e) {
            throw new DataCorruptedException(""Error trying to rollback a Transaction."", e);
        }
    }",OmidHBaseUtils.rollback,https://github.com/dkmfbk/knowledgestore/blob/a548101b1dd67fcf72a1ec6f838ea7539bdbbe7a/ks-server-hbase/src/main/java/eu/fbk/knowledgestore/datastore/hbase/utils/OmidHBaseUtils.java#L112-L119,1.468084
reading element from html - <td>,"private ClassicCounter<Pair<F, L>> convertWeights(ClassicCounter<Integer> weights, Index<F> featureIndex, Index<L> labelIndex, boolean multiclass) {
    return multiclass ? convertSVMStructWeights(weights, featureIndex, labelIndex) : convertSVMLightWeights(weights, featureIndex, labelIndex);
  }",SVMLightClassifierFactory.convertWeights,https://github.com/PeterisP/LVTagger/blob/b3d44bab9ec07ace0d13612c448a6b7298c1f681/src/main/java/edu/stanford/nlp/classify/SVMLightClassifierFactory.java#L179-L181,1.4679853
reading element from html - <td>,"public void init(Query query, SearchIndex index) throws IOException
   {
      ism = index.getContext().getItemStateManager();
   }",SimpleExcerptProvider.init,https://github.com/exoplatform/jcr/blob/3e7f9ee1b5683640d73a4316fb4b0ad5eac5b8a2/exo.jcr.component.core/src/main/java/org/exoplatform/services/jcr/impl/core/query/lucene/SimpleExcerptProvider.java#L57-L60,1.4673493
reading element from html - <td>,"public static BufferedWriter getWriter(String path, Charset charset, boolean isAppend) throws IORuntimeException {
		return getWriter(touch(path), charset, isAppend);
	}",FileUtil.getWriter,https://github.com/looly/hutool/blob/bbd74eda4c7e8a81fe7a991fa6c2276eec062e6a/hutool-core/src/main/java/cn/hutool/core/io/FileUtil.java#L2598-L2600,1.467317
reading element from html - <td>,"public synchronized State<T> addState(final State<T> state) {
		return states.put(state.getName(), state);
	}",MemoryPersisterImpl.addState,https://github.com/statefulj/statefulj/blob/d3459b3cb12bd508643027743401484a231e5fa1/statefulj-fsm/src/main/java/org/statefulj/persistence/memory/MemoryPersisterImpl.java#L71-L73,1.4671911
reading element from html - <td>,"@Override
	public Integer visit(ElkDisjointDataPropertiesAxiom axiom) {
		return combinedHashCode(hashCode(ElkDisjointDataPropertiesAxiom.class),
				hashCode(axiom.getDataPropertyExpressions()));
	}",ElkObjectHash.visit,https://github.com/liveontologies/elk-reasoner/blob/cfbe5279a57e0433d45c1676c7658ddb6e29b9eb/elk-owl-parent/elk-owl-model/src/main/java/org/semanticweb/elk/owl/comparison/ElkObjectHash.java#L259-L263,1.4670414
deducting the median from each column,"public static char getFirstChar (@Nullable final CharSequence aCS)
  {
    return hasText (aCS) ? aCS.charAt (0) : CGlobal.ILLEGAL_CHAR;
  }",StringHelper.getFirstChar,https://github.com/phax/ph-commons/blob/d28c03565f44a0b804d96028d0969f9bb38c4313/ph-commons/src/main/java/com/helger/commons/string/StringHelper.java#L3571-L3574,1.2853507
deducting the median from each column,"@Override
    public InjectionPointConfigurator qualifiers(Set<Annotation> qualifiers) {
        this.qualifiers.clear();
        return addQualifiers(qualifiers);
    }",InjectionPointConfiguratorImpl.qualifiers,https://github.com/weld/core/blob/567a2eaf95b168597d23a56be89bf05a7834b2aa/impl/src/main/java/org/jboss/weld/bootstrap/events/configurator/InjectionPointConfiguratorImpl.java#L111-L115,1.2817891
deducting the median from each column,"public RelationTranslation putLabelsItem(String key, String labelsItem) {
    this.labels.put(key, labelsItem);
    return this;
  }",RelationTranslation.putLabelsItem,https://github.com/leanix/leanix-sdk-java/blob/9516ac593d6a8f73baccc516a45877b4e5920c47/src/main/java/net/leanix/api/models/RelationTranslation.java#L64-L67,1.2760301
deducting the median from each column,"@Override
    public SpatialRule lookupRule(GHPoint point) {
        return lookupRule(point.getLat(), point.getLon());
    }",SpatialRuleLookupArray.lookupRule,https://github.com/graphhopper/graphhopper/blob/c235e306e6e823043cadcc41ead0e685bdebf737/core/src/main/java/com/graphhopper/routing/util/spatialrules/SpatialRuleLookupArray.java#L150-L153,1.2752185
deducting the median from each column,"public String valueOfAsString(T object, Formatter formatter)
    {
        return formatter.format(this.charValueOf(object));
    }",CharAttribute.valueOfAsString,https://github.com/goldmansachs/reladomo/blob/e9a069452eece7a6ef9551caf81a69d3d9a3d990/reladomo/src/main/java/com/gs/fw/common/mithra/attribute/CharAttribute.java#L275-L278,1.2740622
deducting the median from each column,"@Override
	public void caseACaseAlternativeStm(ACaseAlternativeStm node)
			throws AnalysisException
	{
		if (!proceed(node))
		{
			return;
		}

		handleCase(node.getDefs(), node.getPattern(), node.getResult());
	}",VarShadowingRenameCollector.caseACaseAlternativeStm,https://github.com/overturetool/overture/blob/83175dc6c24fa171cde4fcf61ecb648eba3bdbc1/core/codegen/platform/src/main/java/org/overture/codegen/analysis/vdm/VarShadowingRenameCollector.java#L546-L556,1.2735679
deducting the median from each column,"BuildDriverStatus getBuildStatus() {
        switch (buildResult) {
            case FAILURE:
                return BuildDriverStatus.FAILED;
            case UNSTABLE:
                return BuildDriverStatus.UNSTABLE;
            case REBUILDING:
            case BUILDING:
                return BuildDriverStatus.BUILDING;
            case ABORTED:
                return BuildDriverStatus.CANCELED;
            case SUCCESS:
                return BuildDriverStatus.SUCCESS;
            default:
                return BuildDriverStatus.UNKNOWN;
        }
    }",BuildStatusAdapter.getBuildStatus,https://github.com/project-ncl/pnc/blob/85743ca59d14cdf750d6daa8bd0a0a8be390a796/jenkins-build-driver/src/main/java/org/jboss/pnc/jenkinsbuilddriver/BuildStatusAdapter.java#L33-L49,1.2730335
deducting the median from each column,"public com.google.api.ads.adwords.axis.v201809.cm.PolicyApprovalStatus getCombinedApprovalStatus() {
        return combinedApprovalStatus;
    }",PolicySummaryInfo.getCombinedApprovalStatus,https://github.com/googleads/googleads-java-lib/blob/967957cc4f6076514e3a7926fe653e4f1f7cc9c9/modules/adwords_axis/src/main/java/com/google/api/ads/adwords/axis/v201809/cm/PolicySummaryInfo.java#L148-L150,1.2729385
deducting the median from each column,"@Nonnull
  public IMutableDirectedGraphRelation createRelation (@Nonnull final IMutableDirectedGraphNode aFrom,
                                                       @Nonnull final IMutableDirectedGraphNode aTo)
  {
    return _connect (m_aFactory.createRelation (aFrom, aTo));
  }",DirectedGraph.createRelation,https://github.com/phax/ph-commons/blob/d28c03565f44a0b804d96028d0969f9bb38c4313/ph-graph/src/main/java/com/helger/graph/impl/DirectedGraph.java#L153-L158,1.2726529
deducting the median from each column,"@Nonnull
	public static LCharConsumer charConsumerFrom(Consumer<LCharConsumerBuilder> buildingFunction) {
		LCharConsumerBuilder builder = new LCharConsumerBuilder();
		buildingFunction.accept(builder);
		return builder.build();
	}",LCharConsumerBuilder.charConsumerFrom,https://github.com/lunisolar/magma/blob/83809c6d1a33d913aec6c49920251e4f0be8b213/magma-func-builder/src/main/java/eu/lunisolar/magma/func/build/consumer/primitives/LCharConsumerBuilder.java#L82-L87,1.2726403
concatenate several file remove header lines,"protected static void printStats(Reveno reveno, long accountId) {
        LOG.info(""Account {} name: {}"", accountId, reveno.query().find(AccountView.class, accountId).name);
        LOG.info(""Account {} balance: {}"", accountId, reveno.query().find(AccountView.class, accountId).balance);
    }",SimpleBankingAccountDSL.printStats,https://github.com/dmart28/reveno/blob/33617651fab8f0c0af70e7d3af7273cdbfe164d2/examples/simple-banking-account/src/main/java/org/reveno/atp/examples/dsl/SimpleBankingAccountDSL.java#L30-L33,1.3676333
concatenate several file remove header lines,"public void setMigratePartitionLeaderStatus(long hsId) {
        MigratePartitionLeaderMessage message = new MigratePartitionLeaderMessage(hsId, getInitiatorHSId());
        message.setStatusReset();
        m_initiatorMailbox.deliver(message);
    }",SpInitiator.setMigratePartitionLeaderStatus,https://github.com/VoltDB/voltdb/blob/8afc1031e475835344b5497ea9e7203bc95475ac/src/frontend/org/voltdb/iv2/SpInitiator.java#L328-L332,1.3662568
concatenate several file remove header lines,"public ElasticAgentInformation migrateConfig(String pluginId, ElasticAgentInformation elasticAgentInformation) {
        return getVersionedElasticAgentExtension(pluginId).migrateConfig(pluginId, elasticAgentInformation);
    }",ElasticAgentExtension.migrateConfig,https://github.com/gocd/gocd/blob/59a8480e23d6c06de39127635108dff57603cb71/plugin-infra/go-plugin-access/src/main/java/com/thoughtworks/go/plugin/access/elastic/ElasticAgentExtension.java#L133-L135,1.35999
concatenate several file remove header lines,"private void parseAction(Element node, LayoutTrigger parent) {
        new LayoutTriggerAction(parent, getDefinition(null, node));
    }",LayoutParser.parseAction,https://github.com/carewebframework/carewebframework-core/blob/fa3252d4f7541dbe151b92c3d4f6f91433cd1673/org.carewebframework.shell/src/main/java/org/carewebframework/shell/layout/LayoutParser.java#L324-L326,1.3590518
concatenate several file remove header lines,"protected void cleanRecordingMaps(Recording recording) {
		this.recordingManager.sessionsRecordings.remove(recording.getSessionId());
		this.recordingManager.startedRecordings.remove(recording.getId());
	}",RecordingService.cleanRecordingMaps,https://github.com/OpenVidu/openvidu/blob/89db47dd37949ceab29e5228371a8fcab04d8d55/openvidu-server/src/main/java/io/openvidu/server/recording/service/RecordingService.java#L171-L174,1.3585066
concatenate several file remove header lines,"private javax.jms.Message messageHandler(MessageManager messageManager) throws JMSException {
        if (messageManager == null) {
            return null;
        }        
        javax.jms.Message message = messageManager.getMessage();
        
        // Notify PrefetchThread that message is dispatched
        this.messageDispatched();
        acknowledger.notifyMessageReceived((SQSMessage) message);
        return message;
    }",SQSMessageConsumerPrefetch.messageHandler,https://github.com/awslabs/amazon-sqs-java-messaging-lib/blob/efa716d34d51ef1c5572790626cdb795419cb342/src/main/java/com/amazon/sqs/javamessaging/SQSMessageConsumerPrefetch.java#L569-L579,1.3582087
concatenate several file remove header lines,"private void paintRestoreEnabled(Graphics2D g, JComponent c, int width, int height) {
        restorePainter.paintEnabled(g, c, width, height);
    }",TitlePaneIconifyButtonPainter.paintRestoreEnabled,https://github.com/khuxtable/seaglass/blob/f25ecba622923d7b29b64cb7d6068dd8005989b3/src/main/java/com/seaglasslookandfeel/painter/TitlePaneIconifyButtonPainter.java#L207-L209,1.3576312
concatenate several file remove header lines,"public static SearchManager getSearchManager(AdvancedCache<?, ?> cache) {
        GetSearchManagerAction action = new GetSearchManagerAction(cache);
        return doPrivileged(action);
    }",SecurityActions.getSearchManager,https://github.com/infinispan/infinispan/blob/7c62b94886c3febb4774ae8376acf2baa0265ab5/server/integration/infinispan/src/main/java/org/infinispan/server/infinispan/SecurityActions.java#L272-L275,1.3575311
concatenate several file remove header lines,"public Future<GetQueueAttributesResult> getQueueAttributesAsync(GetQueueAttributesRequest getQueueAttributesRequest)
            throws AmazonServiceException, AmazonClientException {
        ResultConverter.appendUserAgent(getQueueAttributesRequest, USER_AGENT);
        return realSQS.getQueueAttributesAsync(getQueueAttributesRequest);
    }",AmazonSQSBufferedAsyncClient.getQueueAttributesAsync,https://github.com/aws/aws-sdk-java/blob/aa38502458969b2d13a1c3665a56aba600e4dbd0/aws-java-sdk-sqs/src/main/java/com/amazonaws/services/sqs/buffered/AmazonSQSBufferedAsyncClient.java#L269-L273,1.3569584
concatenate several file remove header lines,"@Override
    public List<CdoSnapshot> getStateHistory(Set<ManagedType> givenClasses, QueryParams queryParams) {
        return delegate.getStateHistory(givenClasses, queryParams);
    }",JaversExtendedRepository.getStateHistory,https://github.com/javers/javers/blob/a51511be7d8bcee3e1812db8b7e69a45330b4e14/javers-core/src/main/java/org/javers/repository/api/JaversExtendedRepository.java#L147-L150,1.3562613
parse query string in url,"public static MonetaryOperator rounding(RoundingMode roundingMode, int scale) {
		return new RoundingMonetaryAmountOperator(Objects.requireNonNull(roundingMode), scale);
	}",MonetaryOperators.rounding,https://github.com/JavaMoney/jsr354-ri/blob/cf8ff2bbaf9b115acc05eb9b0c76c8397c308284/moneta-core/src/main/java/org/javamoney/moneta/function/MonetaryOperators.java#L253-L255,1.4747643
parse query string in url,"@Override
    public Event newPromotionRun(PromotionRun promotionRun) {
        return Event.of(NEW_PROMOTION_RUN)
                .withPromotionRun(promotionRun)
                .get();
    }",EventFactoryImpl.newPromotionRun,https://github.com/nemerosa/ontrack/blob/37b0874cbf387b58aba95cd3c1bc3b15e11bc913/ontrack-service/src/main/java/net/nemerosa/ontrack/service/events/EventFactoryImpl.java#L200-L205,1.4724239
parse query string in url,"@Override
    protected Index createUniqueIndex(String indexName, Extractor[] extractors, long timeToLive, long relationshipTimeToLive)
    {
        FullUniqueIndex fullUniqueIndex = new FullUniqueIndex(indexName, extractors);
        if (underlyingObjectGetter != null)
        {
            fullUniqueIndex.setUnderlyingObjectGetter(this.underlyingObjectGetter);
        }
        return fullUniqueIndex;
    }",FullNonDatedCache.createUniqueIndex,https://github.com/goldmansachs/reladomo/blob/e9a069452eece7a6ef9551caf81a69d3d9a3d990/reladomo/src/main/java/com/gs/fw/common/mithra/cache/FullNonDatedCache.java#L64-L73,1.4723856
parse query string in url,"private void reset(GqEvent nativeEvent) {
    this.startEvent = nativeEvent;
    this.startX = getClientX(nativeEvent);
    this.startY = getClientY(nativeEvent);
    this.mouseUpDuration = new Duration();
  }",MousePlugin.reset,https://github.com/ArcBees/gwtquery/blob/93e02bc8eb030081061c56134ebee1f585981107/gwtquery-core/src/main/java/com/google/gwt/query/client/plugins/MousePlugin.java#L293-L298,1.4712007
parse query string in url,"private synchronized void addAttributeImpl(Attribute attribute, Object value,
            int beginIndex, int endIndex) {

        // make sure we have run attribute data vectors
        if (runCount == 0) {
            createRunAttributeDataVectors();
        }

        // break up runs if necessary
        int beginRunIndex = ensureRunBreak(beginIndex);
        int endRunIndex = ensureRunBreak(endIndex);

        addAttributeRunData(attribute, value, beginRunIndex, endRunIndex);
    }",AttributedString.addAttributeImpl,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/libcore/ojluni/src/main/java/java/text/AttributedString.java#L400-L413,1.4710559
parse query string in url,"@Override
    public void afterTaskCompletedEvent(TaskEvent event) {
        LOGGER.debug(""After Task Completed event: {}"", event);
        registerCounterEvent(numberOfTasksCompleted, event);
        registerDuration(event);
    }",PrometheusTaskEventListener.afterTaskCompletedEvent,https://github.com/kiegroup/droolsjbpm-integration/blob/6c26200ab03855dbb92b56ca0c6363cdec0eaf2c/kie-server-parent/kie-server-services/kie-server-services-prometheus/src/main/java/org/kie/server/services/prometheus/PrometheusTaskEventListener.java#L99-L104,1.4708655
parse query string in url,"public TypeDefFluent.ParametersNested<A> setNewParameterLike(int index,TypeParamDef item){
            return new ParametersNestedImpl(index, item);
    }",TypeDefFluentImpl.setNewParameterLike,https://github.com/sundrio/sundrio/blob/4e38368f4db0d950f7c41a8c75e15b0baff1f69a/codegen/src/main/java/io/sundr/codegen/model/TypeDefFluentImpl.java#L632-L634,1.4703882
parse query string in url,"@Override
    public final ByteBuffer internalNioBuffer(int index, int length) {
        checkIndex(index, length);
        index = idx(index);
        return (ByteBuffer) internalNioBuffer().clear().position(index).limit(index + length);
    }",PooledHeapByteBuf.internalNioBuffer,https://github.com/netty/netty/blob/ba06eafa1c1824bd154f1a380019e7ea2edf3c4c/buffer/src/main/java/io/netty/buffer/PooledHeapByteBuf.java#L304-L309,1.4703622
parse query string in url,"public DoubleBuffer getTransposed(int index, DoubleBuffer buffer) {
        MemUtil.INSTANCE.putTransposed(this, index, buffer);
        return buffer;
    }",Matrix4x3d.getTransposed,https://github.com/JOML-CI/JOML/blob/ce2652fc236b42bda3875c591f8e6645048a678f/src/org/joml/Matrix4x3d.java#L2202-L2205,1.4700998
